Date,Open,High,Low,Close,SMAVG (12)  on Close,Volume,SMAVG (15),ATR(5) (KOSPI),RSI (14)  on Close (KOSPI)
2012-03-25,2040.07,2055.34,2013.72,2026.83,1979.76,2660000000,2402666752,52.4197,58.9357
2012-03-18,2018.73,2057.28,2001.5,2034.44,1963.01,2310000128,2353333248,57.8195,59.9215
2012-03-11,2028.97,2030.57,1966.69,2018.3,1949.07,2489999872,2321333248,58.8393,58.5562
2012-03-04,2013.61,2046.82,1987.74,2034.63,1934.21,2289999872,2260000000,54.2889,60.4922
2012-02-26,2041.51,2047.43,1998.39,2019.89,1920.89,3729999872,2226666752,51.8933,59.3662
2012-02-19,2000.66,2031.4,1991.28,2023.47,1912.23,3080000000,2104000000,53.32,59.7503
2012-02-12,1994.21,2014.62,1964.77,1993.71,1891.64,2900000000,2034666624,59.92,57.6346
2012-02-05,1956.63,1993.88,1936.14,1972.34,1878.76,2560000000,1977333376,64.9549,56.0959
2012-01-29,1947.74,1973.35,1945.14,1964.83,1869.69,1230000000,1922666624,68.5624,55.5692
2012-01-22,1860.77,1952.09,1843.86,1949.89,1866.65,2030000000,1961333376,88.7387,54.5625
2012-01-15,1832.04,1881.84,1810.48,1875.68,1864.95,2180000000,1914666624,78.993,49.2594
2012-01-08,1831.69,1884.69,1814.55,1843.14,1861.84,2270000128,1892000000,82.8095,46.7278
2012-01-01,1873.07,1873.79,1806.88,1825.74,1861.2,1690000000,1851333376,89.1443,45.3746
2011-12-25,1829.49,1872.31,1750.6,1867.22,1855.7,2460000000,1816000000,100.2615,48.0781
2011-12-18,1902.75,1903.19,1817.61,1839.96,1847.57,2160000000,1791333376,89.5372,46.119
2011-12-11,1928.46,1929.18,1872.67,1874.75,1835.7,1920000000,1793333376,91.5158,48.2777
2011-12-04,1804.8,1926.33,1795.39,1916.04,1832.81,1830000000,1796666624,109.0187,50.9035
2011-11-27,1833.9,1833.9,1766.73,1776.4,1824.21,1570000000,1798666624,88.5631,40.7903
2011-11-20,1889.33,1911.33,1832.17,1839.17,1831.83,1790000000,1870666624,96.6246,44.6273
2011-11-13,1932.95,1932.95,1813.25,1863.45,1826.81,1890000000,1876666624,105.3569,46.1879
2011-11-06,1922.31,1941.32,1859.83,1928.41,1816.93,2040000000,1857333376,98.1854,50.5822
2011-10-30,1858.26,1963.74,1858.23,1929.48,1805.67,2040000000,1840000000,106.5331,50.6559
2011-10-23,1855.72,1870.5,1804.11,1838.38,1806.86,1740000000,1798000000,97.1196,44.2306
2011-10-16,1763.3,1839.19,1761.68,1835.4,1831.43,1810000000,1784000000,112.4844,44.0091
2011-10-09,1683.94,1765.43,1658.06,1759.77,1859.41,1330000000,1754000000,129.0166,38.2285
2011-10-02,1720.5,1774.29,1644.11,1769.65,1891.53,1840000000,1754000000,137.7299,38.7133
2011-09-25,1818.9,1869.77,1697.39,1697.44,1925.76,1660000000,1709333376,141.5048,32.9415
2011-09-18,1804.09,1844.52,1742.91,1840.1,1961.45,1160000000,1670666624,126.0672,39.8215
2011-09-11,1829.3,1858.05,1744.03,1812.93,1982.34,2090000000,1681333376,138.2958,37.5135
2011-09-04,1807.6,1928.4,1787.29,1867.75,2000.59,2190000128,1640666624,145.5837,40.4177
2011-08-28,1756.59,1803.77,1704.54,1778.95,2015.5,1970000000,1588000000,143.6506,32.565
2011-08-21,1850.53,1906.61,1744.86,1744.88,2043.38,1860000000,1550666624,165.8608,29.2427
2011-08-14,1916.57,1939.92,1684.68,1793.31,2072.99,2649999872,1521333376,167.9163,31.2766
2011-08-07,2160.09,2173.28,1920.67,1943.75,2099.51,1880000000,1474000000,122.3394,39.1264
2011-07-31,2154,2174.73,2133.21,2133.21,2114.2,1600000000,1476000000,57.2041,55.3804
2011-07-24,2149.97,2171.24,2121.73,2171.23,2115.39,1780000000,1482666624,65.0462,60.0272
2011-07-17,2167.94,2171.29,2105.24,2145.2,2117.15,1410000000,1486000000,72.8143,57.7748
2011-07-10,2143.24,2192.83,2141.98,2180.35,2121.54,1530000000,1492666624,71.6663,62.1673
2011-07-03,2076.01,2131.67,2058.4,2125.74,2118.21,1360000000,1492000000,73.9545,57.5066
2011-06-26,2034.35,2090.82,2015.86,2090.81,2118.4,1330000000,1512666624,74.2967,54.1519
2011-06-19,2030.54,2091,2008.84,2031.93,2120.92,1170000000,1519333376,73.965,47.6877
2011-06-12,2093.45,2109.11,2045.24,2046.67,2122.76,1080000000,1514000000,69.8675,49.3036
2011-06-05,2115.27,2152.95,2085.75,2113.47,2117.3,1320000000,1546666624,70.6862,57.5033
2011-05-29,2100.44,2111.36,2030.68,2100.24,2104.14,1480000000,1571333376,72.4294,56.1625
2011-05-22,2104.67,2143.41,2084.06,2111.5,2096.17,1400000000,1576000000,68.2341,57.5987
2011-05-15,2157.95,2166.63,2103.06,2120.08,2083.83,1410000000,1523447296,72.6763,58.6601
2011-05-08,2203.09,2229.09,2133.97,2147.45,2074.92,1420000000,1553447296,77.2295,62.0469
2011-05-01,2205.2,2231.47,2177.8,2192.36,2060.73,1940000000,1594114048,68.2842,68.0315
2011-04-24,2146.83,2211.36,2111.6,2197.82,2050.71,1910000000,1599447296,75.5913,68.7805
2011-04-17,2127.2,2142.71,2081.98,2140.5,2043.21,1700000000,1597447296,63.5069,65.0273
2011-04-10,2124.37,2136.29,2103.82,2127.97,2037.33,1830000000,1565447296,64.8954,64.1526
2011-04-03,2054.28,2121.02,2043.99,2121.01,2035.68,1510000000,1560780672,81.1081,63.6841
2011-03-27,1985.47,2060.29,1985.15,2054.04,2032.78,1520000000,1602114048,83.1472,58.8825
2011-03-20,1949.08,1988.04,1882.09,1981.13,2032.53,1670000000,1660780672,85.1407,52.5387
2011-03-13,1996.48,2016.68,1949.32,1955.54,2036.56,1430000000,1677447296,74.7361,50.0259
2011-03-06,1954.4,2008.89,1921.34,2004.68,2042.46,1090000000,1710780672,78.4241,55.241
2011-02-27,2014.15,2014.98,1941.15,1963.43,2040.92,1570000000,1736114048,73.8611,51.2822
2011-02-20,1999.09,2029.99,1959.71,2013.14,2040.4,1690000000,1748114048,73.8766,56.9153
2011-02-13,2102.76,2107.83,1975.47,1977.19,2031.12,1550000000,1752114048,75.6749,53.4841
2011-02-06,2080.6,2089.72,2069.73,2072.03,2028.1,611710016,1773447296,47.3323,66.4474
2011-01-30,2067.32,2121.06,2064,2107.87,2014.86,1860000000,1860666624,51.9284,72.6243
2011-01-23,2112.37,2119.24,2066.82,2069.92,2000.79,2030000000,1851333376,49.3626,69.8704
2011-01-16,2082.29,2109.34,2059.67,2108.17,1985.2,2020000000,1842000000,47.8339,77.1322
2011-01-09,2063.69,2096.65,2054.83,2086.2,1967.63,1880000000,1828000000,46.9157,75.7902
2011-01-02,2024.56,2052.97,2018.75,2051,1952.31,1220000000,1737059328,47.5486,73.4743
2010-12-26,2008.14,2045.39,1996.44,2029.6,1939.48,1760000000,1773059328,54.2129,71.96
2010-12-19,1993.42,2027.55,1983.93,2026.3,1926.74,2130000000,1767059328,56.8444,71.7289
2010-12-12,1961.23,1991.96,1946.35,1986.14,1911.77,2400000000,1721059328,63.4566,68.8255
2010-12-05,1904.95,1960.61,1880.58,1957.26,1898.53,1920000000,1669059328,72.3799,66.5302
2010-11-28,1947.01,1954.78,1882.52,1901.8,1885.64,1930000000,1662392704,68.5548,61.4718
2010-11-21,1918.69,1940.96,1875.34,1940.96,1875.49,1470000000,1641059328,66.7021,68.2332
2010-11-14,1946.76,1976.46,1899.49,1913.12,1857.88,1750000000,1655725952,67.2432,65.7459
2010-11-07,1889.57,1966.99,1880.25,1938.96,1846.41,1750000000,1654392704,62.3798,70.5036
2010-10-31,1902.51,1924.61,1875.31,1882.95,1830.35,1870000000,1653725952,50.1998,65.475
2010-10-24,1904.57,1904.79,1837.08,1897.31,1822.09,1920000000,1666392704,50.6497,68.2448
2010-10-17,1908.55,1909.01,1857.93,1902.29,1810.59,1720000000,1660392704,42.1195,69.1873
2010-10-10,1884.49,1906.02,1868.89,1897.07,1798.58,1890000000,1661725952,37.6392,68.7675
2010-10-03,1856.42,1884,1851.97,1876.73,1785.36,1810000000,1654392704,37.8938,67.1479
2010-09-26,1821.52,1846.6,1818.6,1846.6,1772.55,515889984,1651059328,38.1407,64.6245
2010-09-19,1812.03,1828.54,1807.59,1827.35,1757.98,1760000000,1721333376,43.2111,62.9356
2010-09-12,1791.76,1808.18,1770.78,1802.58,1749.86,1670000000,1684000000,51.8366,60.6933
2010-09-05,1749.02,1786.04,1736.23,1780.02,1742.3,1440000000,1690666624,59.0548,58.5738
2010-08-29,1780.59,1788.71,1719.2,1729.56,1733.58,1620000000,1706000000,60.3423,53.3493
2010-08-22,1735.36,1781.07,1716.86,1775.54,1728.13,1820000000,1739333376,55.7584,59.7223
2010-08-15,1779.38,1794.55,1721.75,1746.24,1715.4,1610000000,1731333376,51.5326,56.6587
2010-08-08,1771.38,1797.42,1767.6,1783.83,1703.23,1690000000,1764666624,40.8989,62.3043
2010-08-01,1760.1,1778.72,1754.58,1759.33,1695.88,1730000000,1812666624,42.3033,59.8852
2010-07-25,1719.14,1760.62,1717.97,1758.06,1686.56,1740000000,1834666624,51.3849,59.7609
2010-07-18,1731.73,1764.81,1724.6,1738.45,1685.18,2060000000,1856000000,55.7523,57.89
2010-07-11,1675.43,1723.14,1650.3,1723.01,1685.06,1830000000,1828000000,62.7284,56.4083
2010-07-04,1734.53,1739.97,1664.54,1671.82,1686.02,1740000000,1834000000,57.6727,51.1123
2010-06-27,1728.37,1741.48,1719.08,1729.84,1690.41,1780000000,1873333376,48.794,58.6059
2010-06-20,1683.29,1712.35,1681.95,1711.95,1689.88,1760000000,1914666624,58.4261,56.7922
2010-06-13,1628.06,1681.7,1618.57,1675.34,1688.69,1570000000,1900000000,69.1341,52.8679
2010-06-06,1625.08,1670.94,1621.09,1664.13,1689.59,1200000000,1914000000,72.1361,51.6185
2010-05-30,1589.83,1630.18,1532.68,1622.78,1689.47,1770000000,1922000000,83.2792,46.787
2010-05-23,1668.57,1673.01,1591.93,1600.18,1690.46,1670000000,1936666624,76.1688,43.9461
2010-05-16,1661.61,1700,1654.41,1695.63,1689.99,2120000000,1966000000,62.4032,55.5839
2010-05-09,1735.68,1740.15,1625.83,1647.5,1681.51,1700000000,1995333376,67.3549,49.297
2010-05-02,1745.98,1757.76,1714.53,1741.56,1677.03,2110000000,2058666624,43.1673,66.3365
2010-04-25,1708.39,1748.46,1700.69,1737.03,1662.49,2409999872,2051333248,43.1359,65.808
2010-04-18,1730.37,1747.38,1699.58,1734.49,1651.27,2060000000,2022000000,40.8188,65.5261
2010-04-11,1728.27,1737.45,1710.11,1724.47,1647.09,2060000000,1953333376,37.3282,64.4529
2010-04-04,1681.99,1725.39,1681.44,1723.49,1645.21,1640000000,1913333376,42.3224,64.3522
2010-03-28,1678.51,1699.94,1664.88,1697.72,1642.85,1920000000,1922666624,41.5085,61.7007
2010-03-21,1663.86,1687.7,1642.86,1686.11,1641.61,2329999872,1920000000,44.7328,60.4707
2010-03-14,1653.54,1672.48,1649.67,1662.74,1641.29,2400000000,1864666624,44.6792,57.9463
2010-03-07,1612.43,1634.57,1608.97,1634.57,1639.98,1540000000,1811333376,48.0638,54.7089
2010-02-28,1617.16,1630.51,1580.7,1594.58,1641.85,1780000000,1798666624,52.1007,49.5937
2010-02-21,1589.97,1631.71,1586.87,1593.9,1644.36,1320000000,1768666624,53.246,49.5037
2010-02-14,1565.24,1600.41,1548.78,1593.66,1638.58,1990000000,1766666624,57.449,49.4741
2010-02-07,1603.87,1619.37,1560.99,1567.12,1640.82,2110000000,1742666624,60.3585,46.2402
2010-01-31,1662.77,1681.83,1595.39,1602.43,1641.23,2560000000,1717333376,61.3478,50.2105
2010-01-24,1696.14,1723.22,1665.6,1684.35,1638.73,2649999872,1676666624,47.5417,61.6058
2010-01-17,1700.79,1705.73,1671.11,1701.8,1630.09,2000000000,1626000000,42.5025,64.5014
2010-01-10,1681.71,1707.9,1668.84,1695.26,1624.96,1970000000,1584666624,46.4438,63.9111
2010-01-03,1695.19,1695.33,1661.11,1682.77,1620.38,1030000000,1603333376,50.1357,62.8145
2009-12-27,1646.32,1687.08,1637.23,1682.34,1617.38,1460000000,1700000000,58.0935,62.7783
2009-12-20,1662.74,1670.1,1632.09,1647.04,1614.24,1780000000,1769333376,62.2153,59.7987
2009-12-13,1633.3,1664.05,1609.81,1656.9,1617.94,1880000000,1817333376,74.318,61.0666
2009-12-06,1547.65,1629.8,1541.09,1624.76,1621.51,1500000000,1844666624,84.357,58.3966
2009-11-29,1623.8,1630.41,1519.4,1524.5,1623.76,1600000000,1921333248,73.8855,48.0833
2009-11-22,1577.63,1625.35,1566.83,1620.6,1630.79,1350000000,1994666624,55.3232,61.6956
2009-11-15,1577.92,1603.01,1561.93,1571.99,1629.73,1330000000,2073333376,53.7248,55.8211
2009-11-08,1543.24,1579.93,1543.24,1572.46,1630.48,1290000000,2136666624,60.0472,55.8981
2009-11-01,1634.33,1663.03,1564.41,1580.69,1632.06,1630000000,2228666624,71.3458,57.18
2009-10-25,1633.34,1665.65,1614.85,1640.17,1631.67,1730000000,2258666752,57.7086,67.5814
2009-10-18,1660.19,1672.08,1614.46,1640.36,1624.77,1950000000,2286666752,61.1629,67.6178
2009-10-11,1622.1,1648.98,1590.47,1646.79,1613.29,1890000000,2307333376,62.9344,68.7848
2009-10-04,1678.57,1704.24,1629.55,1644.63,1596.06,1380000000,2328000000,65.1466,68.6158
2009-09-27,1700.56,1723.17,1662.52,1691.48,1578.06,2249999872,2390666752,60.3749,77.0105
2009-09-20,1653.17,1713.22,1628.96,1699.71,1555.44,2480000000,2406000128,60.2374,78.5786
2009-09-13,1618.79,1653.77,1601.04,1651.7,1530.01,2500000000,2444666624,48.2261,75.9229
2009-09-06,1607.61,1624.34,1580.28,1608.9,1507.65,2500000000,2506666752,45.9741,73.1692
2009-08-30,1604.31,1616.29,1590.98,1607.94,1492.62,2289999872,2577333248,46.9312,73.1052
2009-08-23,1588.73,1590.15,1530.65,1580.98,1474.85,2649999872,2662666752,52.7417,71.3194
2009-08-16,1585.35,1594.46,1552.51,1591.41,1459.43,2700000000,2685333248,48.7326,73.0621
2009-08-09,1561.94,1586.12,1546.5,1576,1443.79,2530000128,2686000128,52.1239,72.1277
2009-08-02,1510.75,1559.07,1505.85,1557.29,1428.43,2280000000,2740666624,58.3759,70.9934
2009-07-26,1447.85,1510.82,1447.11,1502.59,1416.33,2670000128,2861333248,59.3238,67.3904
2009-07-19,1426.31,1445.6,1377.6,1440.1,1405.23,2080000000,2948000000,53.6257,62.4416
2009-07-12,1419.17,1443.81,1412.68,1428.62,1398.07,2150000128,3006666752,46.4385,61.4434
2009-07-05,1399.64,1420.04,1381.09,1420.04,1389.76,2260000000,3047333376,54.0928,60.7189
2009-06-28,1381.85,1404.01,1350.31,1394.53,1382.76,2200000000,3069333248,61.6642,58.5696
2009-06-21,1427.75,1427.75,1369.76,1383.34,1373.53,2320000000,3102000128,65.6463,57.6252
2009-06-14,1394.23,1436.23,1371.52,1428.59,1361.38,2480000000,3108666624,69.0544,63.0193
2009-06-07,1394.92,1437.76,1373.24,1394.71,1339.91,3060000000,3128666624,71.2267,60.445
2009-05-31,1393.99,1414.14,1315.21,1395.89,1317.52,3430000128,3116666624,74.58,60.5814
2009-05-24,1385.71,1436.92,1366.58,1403.75,1289.11,3560000000,3053333248,62.4049,61.4389
2009-05-17,1416.42,1420.31,1380.91,1391.73,1260.72,3569999872,2963333376,58.4374,60.648
2009-05-10,1386.02,1415.48,1381.12,1412.13,1233.57,2990000128,2799333376,67.956,62.6738
2009-05-03,1358.2,1377.82,1298.86,1369.36,1215.27,2710000128,2709333248,78.874,60.0777
2009-04-26,1331.76,1375.8,1303.22,1354.1,1202.01,3350000128,2648000000,78.8311,59.136
2009-04-19,1341.74,1371.28,1305.16,1329,1186.01,4089999872,2580666624,81.9566,57.6089
2009-04-12,1292.42,1355.69,1260.73,1336.04,1166.37,3969999872,2375333376,89.8749,58.1751
2009-04-05,1239.8,1292.6,1196.4,1283.75,1149.64,2960000000,2220000000,87.3324,55.1337
2009-03-29,1179.6,1256.7,1179.13,1237.51,1141.07,2760000000,2222666752,82.8986,52.2845
2009-03-22,1126.09,1186.91,1119.33,1170.94,1134.4,2590000128,2224000000,81.4678,47.8579
2009-03-15,1068.98,1147.83,1052.41,1126.03,1129.97,2689999872,2205999872,88.4117,44.6407
2009-03-08,1044.28,1074.56,992.69,1055.03,1134.55,2420000000,2198666752,84.9076,39.127
2009-03-01,1058.54,1100.45,1036.67,1063.03,1138.62,2780000000,2185333248,86.4263,39.5391
2009-02-22,1183.52,1199.5,1056.34,1065.95,1135.71,2880000000,2195333376,97.7495,39.6807
2009-02-15,1224.44,1227.73,1162.57,1192.44,1136.55,2480000000,2234666752,75.0443,46.3602
2009-02-08,1145.87,1210.26,1136.37,1210.26,1120.83,2209999872,2298666752,79.9865,47.404
2009-02-01,1123.23,1179.15,1122.33,1162.11,1110.66,1110000000,2283333376,83.0347,44.2548
2009-01-25,1146.09,1159.88,1085.72,1093.4,1108.36,1640000000,2344000000,81.677,39.4507
2009-01-18,1170.69,1184.52,1108.15,1135.2,1110,1790000000,2368666624,85.4355,41.4695
2009-01-11,1180.98,1228.56,1166.66,1180.96,1093.63,2340000000,2343333376,89.9682,43.7452
2009-01-04,1109.4,1157.4,1084.26,1157.4,1093.6,1010000000,2330666752,99.3723,42.2296
2008-12-28,1189.85,1201.14,1108.86,1117.86,1100.61,1640000000,2374666752,112.4885,39.6977
2008-12-21,1138.42,1196.37,1137.05,1180.97,1125.76,3000000000,2394666752,122.5927,42.4554
2008-12-14,1041.41,1166.27,1037.64,1103.82,1150.37,2780000000,2309999872,137.614,37.5293
2008-12-07,1074,1083.01,997,1028.13,1179.7,2320000000,2198666752,137.3511,32.2454
2008-11-30,996.23,1084.03,966.28,1076.07,1217.18,2580000000,2127333376,163.0216,33.9335
2008-11-23,1074.33,1104.66,914.02,1003.73,1244.54,2220000000,2021020032,185.6574,28.7038
2008-11-16,1152.26,1165.57,1040.34,1088.26,1283.75,2929999872,1953686656,183.1661,31.4008
2008-11-09,1117.13,1217.82,1038.72,1134.49,1317.8,3469999872,1841020032,212.1341,32.9742
2008-11-02,937.18,1158.66,892.16,1113.06,1354.28,3440000000,1710353280,228.6512,31.4967
2008-10-26,1195.9,1232.73,925.57,938.75,1392.25,1980000000,1579686656,209.7268,17.813
2008-10-19,1272.95,1367.7,1166.88,1180.67,1445.17,2020000000,1553686656,161.0102,23.9883
2008-10-12,1389.68,1389.68,1178.51,1241.47,1479.94,2010000000,1517020032,141.1053,26.0998
2008-10-05,1491.11,1496.3,1376.72,1419.65,1502.32,1410000000,1491686656,91.088,34.3211
2008-09-28,1472.08,1503.83,1445.5,1476.33,1514.64,2150000128,1517020032,76.842,37.842
2008-09-21,1381.24,1464.59,1366.88,1455.78,1523.11,1670000000,1483020032,86.098,35.6184
2008-09-14,1437.59,1481.41,1430.05,1477.92,1542.16,1940000000,1438353280,73.627,36.9405
2008-09-07,1453.14,1456.69,1392.55,1404.38,1563.25,1730000000,1404353280,71.9255,28.7881
2008-08-31,1505.13,1510.98,1466.46,1474.24,1591.83,1110000000,1399686656,67.0432,32.4936
2008-08-24,1579.13,1582.76,1477.55,1496.91,1621.67,1250000000,1411020032,78.3048,33.8048
2008-08-17,1592.3,1597.31,1553.65,1572.19,1651.27,985299968,1413686656,64.8522,38.6086
2008-08-10,1567.01,1582.51,1531.52,1568.72,1672.58,1210000000,1424666624,75.4483,38.2329
2008-08-03,1609.57,1611.15,1542.89,1573.77,1699.26,1240000000,1464666624,87.6775,38.5517
2008-07-27,1530.68,1627.87,1530.05,1597.93,1720.08,1510000000,1465333376,97.3862,40.0348
2008-07-20,1562.88,1581.7,1488.75,1509.99,1740.95,1480000000,1433333376,87.1393,31.0726
2008-07-13,1568.25,1583.49,1495.44,1567.51,1767.17,1590000000,1431333376,84.2339,34.1748
2008-07-06,1682.86,1689.61,1574.6,1577.94,1784.2,1470000000,1423333376,82.3258,34.7591
2008-06-29,1705.61,1734.86,1669.69,1684.45,1801.02,1630000000,1415333376,65.9838,41.485
2008-06-22,1763.86,1775.11,1723.41,1731,1807.85,1790000000,1408666624,66.3906,45.0203
2008-06-15,1787.9,1814.06,1730.25,1747.35,1805.42,1640000000,1385333376,73.7359,46.3074
2008-06-08,1848.3,1853.5,1813.12,1832.31,1796.95,1000000000,1373333376,59.5739,53.7176
2008-06-01,1813.63,1852.36,1791.4,1852.02,1777.61,1430000000,1412000000,69.1708,55.6354
2008-05-25,1893.54,1901.13,1810.68,1827.94,1761.94,1660000000,1438666624,73.2763,53.7627
2008-05-18,1829.37,1899.57,1813.98,1888.88,1752.25,1280000000,1367107968,64.6894,59.6832
2008-05-11,1849.81,1868.09,1818.27,1823.7,1735.38,1290000000,1385107968,54.2391,54.7322
2008-05-04,1829.45,1851.64,1803.08,1848.27,1724.64,1150000000,1393774720,56.4487,57.1905
2008-04-27,1793.19,1825.83,1784.23,1824.68,1711.99,1810000000,1411774720,60.3931,55.4048
2008-04-20,1746.88,1783.85,1734.13,1771.9,1696.15,1250000000,1387107968,63.6246,51.1733
2008-04-13,1769.74,1786.57,1735.78,1779.71,1689.53,1030000000,1356988672,70.577,51.8493
2008-04-06,1705.17,1768.06,1685.19,1766.49,1685.78,1450000000,1357655296,80.4705,50.8283
2008-03-30,1653.82,1704.28,1645.89,1701.83,1687.09,1470000000,1348988672,79.2707,45.5885
2008-03-23,1588.53,1645.78,1537.53,1645.69,1700.6,1350000000,1350322048,89.611,40.4745
2008-03-16,1634.42,1687.63,1578.45,1600.26,1721.55,1530000000,1366322048,80.2915,35.9511
2008-03-09,1676.3,1705.97,1650.74,1663.97,1744.72,1440000000,1372988672,65.8472,39.8994
2008-03-02,1701.75,1739.6,1701.64,1711.62,1763.98,1460000000,1380988672,68.3309,43.1939
2008-02-24,1701.75,1722.71,1670.69,1686.45,1782.54,1580000000,1399655296,75.9213,40.7961
2008-02-17,1648.51,1697.45,1629.57,1694.77,1800.83,1830000000,1404322048,87.8719,41.3316
2008-02-10,1655.78,1697.99,1655.78,1696.57,1807.34,586620032,1418322048,97.8679,41.4408
2008-02-03,1668.07,1674.47,1570.87,1634.53,1826.48,1550000000,1519213952,115.0718,36.0277
2008-01-27,1723.95,1724.39,1578.37,1692.41,1856.14,1420000000,1566547328,111.8378,39.164
2008-01-20,1781,1790.69,1684.39,1734.72,1883.38,1420000000,1626547328,89.5816,41.6235
2008-01-13,1815.73,1855.07,1776.26,1782.27,1907.83,1440000000,1648547328,81.2225,44.5426
2008-01-06,1891.45,1892.5,1821.61,1863.9,1923.48,798209984,1614961280,78.0137,50.1492
2007-12-30,1911.41,1926.09,1890.81,1897.13,1937.03,1040000000,1700413952,79.2606,52.6544
2007-12-23,1873.15,1886.39,1808.86,1878.32,1945.27,1320000000,1759747328,95.0059,51.3777
2007-12-16,1930.36,1937.5,1877.27,1895.05,1950.95,1490000000,1807080704,99.4138,52.548
2007-12-09,1907.95,1972.37,1888.08,1934.32,1952.96,1590000000,1837747328,119.0058,55.2932
2007-12-02,1803.76,1918.12,1787.95,1906,1947.61,1630000000,1865080704,136.3636,53.6725
2007-11-25,1936.38,1936.5,1745.26,1772.88,1945.85,1560000000,1872413952,131.9255,44.964
2007-11-18,1957.78,1985.38,1887.76,1926.2,1954.21,1740000000,1889747328,102.2682,56.2779
2007-11-11,2025.04,2085.03,1968.86,1990.47,1942.97,1650000000,1898413952,102.0473,62.3884
2007-11-04,2051.62,2085.45,2014.65,2019.34,1913.61,2040000000,1978413952,94.9859,65.3479
2007-10-28,1901.15,2028.07,1875.23,2028.06,1897.7,2100000000,2001080704,107.0789,66.2291
2007-10-21,2043.93,2047.02,1933.82,1970.1,1885.1,2260000000,2011747328,84.1984,63.1634
2007-10-14,2020.34,2058.87,1995.05,2026.44,1877.86,2320000000,1999080704,69.6976,68.8009
2007-10-07,1948.78,2014.96,1946.13,1996.03,1874.28,1750000000,1955747328,72.6363,67.3399
2007-09-30,1944.87,1952.39,1935.02,1946.48,1871.52,936209984,2043080704,74.5395,64.8494
2007-09-23,1873.65,1921.23,1837.22,1919.26,1864.4,2080000000,2163333376,95.2443,63.4268
2007-09-16,1845.59,1875.95,1805.88,1870.02,1849.76,1930000000,2154666752,100.8615,60.759
2007-09-09,1876.92,1899.66,1844.64,1884.9,1841.51,2030000000,2191333376,111.7822,62.0287
2007-09-02,1825.97,1873.35,1773.05,1873.24,1832.12,1950000000,2180000000,140.1633,61.4424
2007-08-26,1700.48,1816.19,1693.42,1791.33,1819.96,2000000000,2201999872,160.0949,57.1244
2007-08-19,1840.89,1857.13,1626.87,1638.07,1813.7,1740000000,2199333376,151.0824,46.7665
2007-08-12,1832.54,1928.64,1814.3,1828.49,1814.24,1820000000,2156000000,111.4936,64.8377
2007-08-05,1874.08,1933.27,1810.62,1876.8,1796.22,1870000000,2165999872,110.0704,71.331
2007-07-29,1978.05,2015.48,1863.39,1883.22,1773.45,2849999872,2174666752,103.7806,72.2236
2007-07-22,1965.66,1983.54,1922.14,1983.54,1747.16,2380000000,2112666624,79.626,88.2457
2007-07-15,1870.35,1962.94,1865.79,1962.93,1710.41,2260000000,2063333376,88.7389,87.7262
2007-07-08,1741.41,1865.52,1736.63,1861.01,1674.59,2070000000,2008666624,82.1434,84.6016
2007-07-01,1754.2,1785.87,1724.82,1743.6,1646.24,1670000000,1975333376,58.7701,78.8391
2007-06-24,1786.29,1813.84,1759.95,1770.98,1624.62,3060000000,1952000000,57.6302,85.7913
2007-06-17,1740.46,1776.8,1709.96,1772.26,1598.08,2740000000,1830666624,59.5003,86.121
2007-06-10,1734.27,1753.24,1713.5,1727.28,1571.01,1950000000,1720666624,55.8304,84.1312
2007-06-03,1650.53,1745.39,1638.03,1716.24,1546.06,2480000000,1664000000,63.8755,83.5952
2007-05-27,1602.64,1651.61,1602.64,1644.56,1521.67,1860000000,1570000000,42.1333,79.3999
2007-05-20,1612.73,1622.16,1586,1612.25,1502.49,2280000000,1511353984,38.715,76.9306
2007-05-13,1574.86,1616.06,1574.86,1603.56,1490.63,1960000000,1417837952,39.9925,76.2187
2007-05-06,1538.69,1567.74,1530.67,1567.74,1477.73,1090000000,1346562048,35.8287,73.0333
2007-04-29,1545.45,1565.03,1536.12,1542.52,1466.06,1970000000,1336861952,35.208,70.4452
2007-04-22,1523.89,1538.89,1506.14,1533.08,1455.28,2000000000,1275528704,36.837,69.4253
2007-04-15,1489.79,1526.09,1489.13,1520.78,1441.8,1920000000,1200156032,38.8805,68.0931
2007-04-08,1456.19,1488.58,1452.56,1484.15,1428.45,1640000000,1109170048,37.3508,63.722
2007-04-01,1451.12,1459.69,1432.8,1452.55,1420.47,1440000000,1073836672,38.0112,59.2501
2007-03-25,1425.22,1456.18,1420.89,1447.38,1414.9,1570000000,1055836672,43.5719,58.4723
2007-03-18,1429.68,1442.04,1405.13,1427.88,1413.83,1320000000,1030503360,47.7128,55.4978
2007-03-11,1400.8,1434.7,1375.84,1423.58,1414.63,1240000000,1028503360,53.1142,54.8353
2007-03-04,1466.92,1470.95,1393.96,1414.47,1414.48,1090000000,1033169984,50.2412,53.4729
2007-02-25,1450.96,1471.04,1443.97,1469.88,1412.48,1100000000,1035836672,36.8669,64.4545
2007-02-18,1416.84,1450.84,1403.75,1448.81,1409.52,1070000000,1028259328,41.7653,61.6754
2007-02-11,1413.77,1432.29,1409.71,1427.68,1407.27,980310016,1028926016,39.1029,58.666
2007-02-04,1376.48,1413.34,1357.87,1413.14,1405.98,877260032,1040905344,47.3643,56.4826
